西青区李七庄融泰城,"117.15622,39.056378"
北辰区双街镇国耀上河城,"117.110534,39.271231"
武清区杨村街翠亨花园北里,"117.033978,39.380265"
津南区咸水沽津南新城合茂园,"117.401191,39.007322"
东丽区华明镇华润橡树湾茗润轩,"117.401455,39.184285"
武清区黄庄街丽德花园,"117.029479,39.370545"
津南区双港红磡领世郡领世达观(三期),"117.272947,39.030724"
塘沽区西大沽街亚泰津澜,"117.668845,38.996494"
滨海新区滨海城区云悦华邸,"117.717399,39.009416"
塘沽区工农村街中铁诺德名苑,"117.659157,39.069599"
静海区静海镇禹洲尊府,"116.970988,38.960065"
北辰区双街镇融创半湾半岛,"117.101681,39.279592"
河东区中山门友爱南里,"117.269804,39.109359"
北辰区青光荣业园,"117.141403,39.230344"
红桥区双环邨街振业名邸,"117.157518,39.173286"
红桥区咸阳北路街水木天成闻涛园,"117.13584,39.165911"
红桥区西营门街和苑全和园,"117.157518,39.173286"
津南区北闸口天地源叠璟院,"117.418694,38.954906"
河东区鲁山道金旭园,"117.283233,39.166549"
东丽区空港经济区意境兰庭,"117.392556,39.168667"
津南区双港仁和园(津南),"117.32534,39.04859"
滨海新区中新生态城宝龙城南苑,"117.768331,39.101928"
西青区大寺远洋万和城,"117.233295,39.032921"
南开区鼓楼九州国际,"117.185992,39.143761"
北辰区北仓长瀛御龙湾,"117.131555,39.229385"
塘沽区新港街馨苑新城,"117.701467,39.016032"
武清区杨村街盛世郦园,"117.038445,39.389626"
北辰区北仓蓝岸森林,"117.15203,39.218547"
河西区陈塘庄秀峰里小区,"117.274218,39.066062"
津南区咸水沽津南新城合力园,"117.397799,39.00659"
武清区豆张庄镇经纬城市绿洲学府华庭,"116.997663,39.405926"
大港区迎宾街曙光里(大港),"116.458553,39.971497"
津南区咸水沽津南新城合居园,"117.408131,39.00407"
静海区静海镇禹洲尊府,"116.970988,38.960065"
南开区向阳路凯盛家园,"117.136565,39.141602"
西青区精武锦庐(西青),"117.162027,39.052156"
北辰区双街镇柴楼新庄园竹园,"117.113108,39.275952"
滨海新区中新生态城阿亚拉雅境,"117.746626,39.125638"
河西区小海地天津全运村棣棠园,"117.268487,39.050345"
南开区鼓楼尚佳新苑,"117.185189,39.150955"
西青区新梅江南境界梅江逸波园,"117.205791,39.049149"
河西区柳林昆仑里(河西),"117.274566,39.07167"
津南区北闸口尚智园,"117.420221,38.953415"
东丽区东丽湖华侨城善水苑,"117.474113,39.197786"
滨海新区滨海城区中建城崇和湾,"117.62247,38.995225"
静海区静海镇新华小区,"116.930209,38.943031"
塘沽区渤海石油街建投观海,"113.871174,22.787907"
河北区建昌道街诗景颂苑,"117.237735,39.174674"
河西区小海地惠众家园,"117.273656,39.052536"
滨海新区滨海城区力高阳光海岸逸海苑,"117.837331,39.174056"
武清区下朱庄街龙吉园,"117.085396,39.326374"
河西区柳林贺福里,"117.289819,39.065031"
滨海新区中新生态城世茂璟苑,"117.745107,39.115854"
武清区大王古庄镇凤河孔雀城,"116.81297,39.568549"
北辰区瑞景街奥林匹克花园玉兰苑,"117.124277,39.20565"
武清区泗村店镇恒大山水城(东区),"116.965752,39.492063"
塘沽区胡家园街远洋城滨雅花园,"106.476313,29.536468"
东丽区华明镇华润橡树湾仰润轩,"117.407301,39.178023"
南开区鼓楼龙亭家园,"117.190003,39.15091"
南开区鼓楼中交海河公馆,"117.156515,39.144105"
河东区鲁山道路劲太阳城皓鸿园,"117.277596,39.157616"
大港区古林街滨海星河荣御,"117.5038,38.847669"
北辰区集贤里红云新里,"117.138596,39.236919"
河北区建昌道街诗景凤苑,"117.234707,39.174831"
武清区泗村店镇恒大山水城(东区),"116.965752,39.492063"
河东区常州道盛世嘉园,"117.249282,39.152864"
南开区鼓楼尚佳新苑,"117.185189,39.150955"
塘沽区胡家园街远洋城滨瑞花园,"106.476313,29.536468"
南开区万兴街玉泉北里,"117.177774,39.129359"
武清区下朱庄街颐洋花园,"117.078593,39.336413"
北辰区天穆天辰世纪天和丽园,"117.168759,39.204867"
塘沽区胡家园街远洋城滨瑞花园,"106.476313,29.536468"
北辰区双街镇城际美景,"117.122651,39.283211"
塘沽区杭州道街莱茵春天,"104.097283,30.663847"
津南区海河教育园区龙湖天璞,"117.34242,39.001167"
东丽区空港经济区津悦华庭,"117.392556,39.168667"
红桥区双环邨街九和府,"117.157518,39.173286"
滨海新区滨海城区华发未来荟,"117.617196,38.998692"
西青区张家窝保利罗兰公馆尚兰北苑,"117.044815,39.075832"
北辰区北仓富锦华庭,"117.13296,39.246079"
塘沽区滨海高新区绅湖公馆,"119.827621,33.995647"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
武清区杨村街香雍玖和,"117.093068,39.320443"
河西区挂甲寺麦格理晓星园,"117.232003,39.104498"
西青区张家窝融侨阳光城皓玥,"117.032386,39.062925"
河北区王串场街环盛里,"117.236766,39.163942"
北辰区青光荣悦园,"117.09895,39.217256"
津南区双港红磡领世郡常春藤,"117.283176,39.034387"
东丽区津塘路泰安里(东丽),"117.323675,39.094386"
武清区杨村街中建壹方九里锦澜华庭,"117.093068,39.320443"
武清区徐官屯街景瑞花园,"117.111253,39.415233"
武清区杨村街中建壹方九里锦澜华庭,"117.093068,39.320443"
北辰区双街镇柴楼新庄园竹园,"117.113108,39.275952"
武清区杨村街龙湖春江郦城,"117.074026,39.374558"
塘沽区工农村街首创国际城,"104.158316,30.636321"
河东区鲁山道路劲太阳城皓林园,"117.280463,39.161265"
塘沽区渤海石油街合景领峰领峰园,"113.871174,22.787907"
北辰区天穆天辰世纪天和丽园,"117.168759,39.204867"
南开区向阳路怡园里,"117.134433,39.152831"
西青区西营门怡和新村,"117.124994,39.178808"
红桥区芥园街米兰弘丽园,"117.163198,39.155489"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
武清区杨村街荔城公馆,"117.031628,39.377479"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街盛世睿园,"117.023169,39.392362"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街香雍玖和,"117.093068,39.320443"
武清区杨村街盛世郦园,"117.038445,39.389626"
西青区精武旭辉燕南园,"117.127777,39.037172"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区张家窝万科四季花城雅园,"117.044261,39.059831"
河东区常州道盛世嘉园,"117.249282,39.152864"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
西青区张家窝中交樾公馆,"117.047673,39.051884"
西青区中北旭辉御府,"117.073272,39.119966"
西青区张家窝星河香榭园,"117.041135,39.080361"
西青区中北华亭国际,"117.079691,39.125908"
塘沽区工农村街桃源观邸,"117.6442,39.068893"
武清区杨村街金都花园(武清),"117.031876,39.399333"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
西青区中北枫桦园,"117.081601,39.131151"
武清区杨村街金都花园(武清),"117.031876,39.399333"
武清区杨村街富力尚悦居,"117.024891,39.397252"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北华亭国际,"117.079691,39.125908"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
北辰区普东街远洋未来城冬博苑,"117.227214,39.20892"
红桥区双环邨街振业名邸,"117.157518,39.173286"
武清区杨村街盛世睿园,"117.023169,39.392362"
西青区杨柳青碧泉花园,"117.03053,39.140794"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
东丽区华明镇大唐印象唐雅苑,"117.408408,39.18284"
武清区杨村街五一阳光锦园,"117.093068,39.320443"
武清区杨村街富力尚悦居,"117.024891,39.397252"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
北辰区瑞景街宝翠花都探景园,"117.115331,39.201591"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街通泰香滨城,"117.071089,39.368401"
河北区江都路街隆达新苑,"117.243524,39.170323"
滨海新区中新生态城凤栖梧桐翠谷园,"117.776366,39.141859"
武清区杨村街保利上河雅颂(北区),"117.043552,39.387714"
西青区杨柳青荷塘悦色,"117.018202,39.134554"
武清区杨村街尚园,"117.093068,39.320443"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
塘沽区解放路街悦海园,"104.247955,30.896608"
武清区杨村街荔城公馆,"117.031628,39.377479"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街远洋香奈,"117.019661,39.385671"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街香雍玖和,"117.093068,39.320443"
西青区杨柳青莱茵小镇美庭苑,"117.027756,39.12426"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
津南区北闸口鸿儒新园(南区),"117.406171,38.962277"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街香雍玖和,"117.093068,39.320443"
武清区黄庄街世茂国风雅颂,"117.046223,39.361221"
滨海新区中新生态城双威悦馨苑,"117.769124,39.13966"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
津南区北闸口尚智园,"117.420221,38.953415"
红桥区双环邨街振业名邸,"117.157518,39.173286"
武清区杨村街盛世睿园,"117.023169,39.392362"
西青区杨柳青碧泉花园,"117.03053,39.140794"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
北辰区双街镇融创半湾半岛,"117.101681,39.279592"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
北辰区北仓融创御园,"117.151904,39.237339"
武清区杨村街保利上河雅颂(北区),"117.043552,39.387714"
西青区杨柳青荷塘悦色,"117.018202,39.134554"
武清区杨村街尚园,"117.093068,39.320443"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
塘沽区杭州道街美景园,"103.645329,31.004699"
西青区杨柳青莱茵小镇美庭苑,"117.027756,39.12426"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
武清区杨村街富力尚悦居,"117.024891,39.397252"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
西青区中北正荣润璟湾,"117.08423,39.141329"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
西青区张家窝星河香榭园,"117.041135,39.080361"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街金都花园(武清),"117.031876,39.399333"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
津南区北闸口尚智园,"117.420221,38.953415"
武清区杨村街金都花园(武清),"117.031876,39.399333"
西青区杨柳青荷塘悦色,"117.018202,39.134554"
西青区张家窝星河香榭园,"117.041135,39.080361"
北辰区瑞景街宝翠花都探景园,"117.115331,39.201591"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
塘沽区新港街世纪祥和家园(滨海),"119.827621,33.995647"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
北辰区天穆雍祥府,"117.141403,39.230344"
河北区建昌道街嘉畅园,"117.248662,39.184914"
西青区杨柳青莱茵小镇美庭苑,"117.027756,39.12426"
西青区中北枫桦园,"117.081601,39.131151"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
西青区张家窝万科四季花城雅园,"117.044261,39.059831"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区张家窝中交樾公馆,"117.047673,39.051884"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街富力尚悦居,"117.024891,39.397252"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街富力尚悦居,"117.024891,39.397252"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街盛世郦园,"117.038445,39.389626"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街尚园,"117.093068,39.320443"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
西青区中北华亭国际,"117.079691,39.125908"
西青区杨柳青荷塘悦色,"117.018202,39.134554"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区张家窝星河香榭园,"117.041135,39.080361"
西青区中北枫桦园,"117.081601,39.131151"
西青区杨柳青荷塘悦色,"117.018202,39.134554"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
武清区豆张庄镇龙湖春江天玺,"116.945579,39.398604"
北辰区双街镇融创半湾半岛,"117.101681,39.279592"
东丽区万新街昆仑北里C区,"117.2819,39.129497"
北辰区瑞景街大运河府,"117.134364,39.223965"
东丽区空港经济区意境兰庭,"117.392556,39.168667"
津南区津南八里台星耀五洲澜海庄园(别墅),"117.347325,38.908516"
塘沽区西大沽街晟卉花园,"117.666784,38.996542"
塘沽区西大沽街晟卉花园,"117.666784,38.996542"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
西青区中北万科假日风景,"117.086616,39.128425"
西青区中北万科假日风景,"117.086616,39.128425"
西青区中北万科假日风景,"117.086616,39.128425"
西青区中北万科假日风景,"117.086616,39.128425"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街荔城公馆,"117.031628,39.377479"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区杨柳青碧泉花园,"117.03053,39.140794"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
滨海新区中新生态城新城金樾府,"117.748121,39.13105"
武清区豆张庄镇龙湖春江天玺,"116.945579,39.398604"
武清区豆张庄镇经纬城市绿洲学府华庭,"116.997663,39.405926"
武清区豆张庄镇经纬城市绿洲学府华庭,"116.997663,39.405926"
西青区杨柳青莱茵小镇美庭苑,"117.027756,39.12426"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街翠景园(武清),"117.036271,39.383894"
西青区中北旭辉御府,"117.073272,39.119966"
北辰区普东街远洋未来城冬博苑,"117.227214,39.20892"
武清区杨村街翠景园(武清),"117.036271,39.383894"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
武清区杨村街荔城公馆,"117.031628,39.377479"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
武清区杨村街荔城公馆,"117.031628,39.377479"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北正荣润璟湾,"117.08423,39.141329"
河东区常州道盛世嘉园,"117.249282,39.152864"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街香雍玖和,"117.093068,39.320443"
西青区精武旭辉燕南园,"117.127777,39.037172"
武清区杨村街盛世郦园,"117.038445,39.389626"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区张家窝万科四季花城雅园,"117.044261,39.059831"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
西青区张家窝中交樾公馆,"117.047673,39.051884"
西青区中北旭辉御府,"117.073272,39.119966"
西青区张家窝星河香榭园,"117.041135,39.080361"
武清区杨村街金都花园(武清),"117.031876,39.399333"
北辰区普东街远洋未来城冬博苑,"117.227214,39.20892"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
西青区中北枫桦园,"117.081601,39.131151"
武清区杨村街金都花园(武清),"117.031876,39.399333"
武清区杨村街富力尚悦居,"117.024891,39.397252"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北华亭国际,"117.079691,39.125908"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
红桥区双环邨街振业名邸,"117.157518,39.173286"
北辰区瑞景街盛庭名景花园,"117.112722,39.218734"
武清区杨村街盛世睿园,"117.023169,39.392362"
西青区杨柳青碧泉花园,"117.03053,39.140794"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
武清区杨村街五一阳光锦园,"117.093068,39.320443"
武清区豆张庄镇龙湖春江天玺,"116.945579,39.398604"
武清区杨村街富力尚悦居,"117.024891,39.397252"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
西青区中北旭辉御府,"117.073272,39.119966"
北辰区瑞景街宝翠花都探景园,"117.115331,39.201591"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街通泰香滨城,"117.071089,39.368401"
滨海新区中新生态城凤栖梧桐翠谷园,"117.776366,39.141859"
武清区杨村街保利上河雅颂(北区),"117.043552,39.387714"
武清区杨村街尚园,"117.093068,39.320443"
塘沽区解放路街悦海园,"104.247955,30.896608"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街远洋香奈,"117.019661,39.385671"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
北辰区天穆雍祥府,"117.141403,39.230344"
武清区杨村街枫丹天城,"117.030596,39.395176"
武清区杨村街香雍玖和,"117.093068,39.320443"
塘沽区新港街世纪祥和家园(滨海),"119.827621,33.995647"
西青区中北万科假日风景,"117.086616,39.128425"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街翠景园(武清),"117.036271,39.383894"
武清区杨村街远洋香奈,"117.019661,39.385671"
津南区双港富力桃园天富园,"117.278411,39.038777"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街香雍玖和,"117.093068,39.320443"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街金都花园(武清),"117.031876,39.399333"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
武清区杨村街盛世睿园,"117.023169,39.392362"
武清区杨村街保利上河雅颂(北区),"117.043552,39.387714"
滨海新区中新生态城贻成学府壹号,"117.772995,39.137152"
塘沽区新港街世纪祥和家园(滨海),"119.827621,33.995647"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
武清区杨村街盛世郦园,"117.038445,39.389626"
红桥区双环邨街振业名邸,"117.157518,39.173286"
武清区杨村街盛世睿园,"117.023169,39.392362"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
塘沽区新港街世纪祥和家园(滨海),"119.827621,33.995647"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
武清区杨村街富力尚悦居,"117.024891,39.397252"
东丽区空港经济区远洋新干线,"117.392556,39.168667"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街翠景园(武清),"117.036271,39.383894"
津南区双港富力桃园天富园,"117.278411,39.038777"
武清区杨村街和悦花园,"117.03736,39.376412"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
西青区中北万科假日风景,"117.086616,39.128425"
武清区杨村街富力尚悦居,"117.024891,39.397252"
武清区杨村街雍鑫红星华府,"117.001396,39.399866"
西青区中北正荣润璟湾,"117.08423,39.141329"
武清区杨村街金都花园(武清),"117.031876,39.399333"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区杨柳青碧泉花园,"117.03053,39.140794"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区中北华亭国际,"117.079691,39.125908"
西青区张家窝中交樾公馆,"117.047673,39.051884"
武清区杨村街富力尚悦居,"117.024891,39.397252"
北辰区瑞景街宝翠花都探景园,"117.115331,39.201591"
西青区中北正荣润璟湾,"117.08423,39.141329"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
西青区中北华亭国际,"117.079691,39.125908"
武清区杨村街盛世郦园,"117.038445,39.389626"
西青区中北枫桦园,"117.081601,39.131151"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街尚园,"117.093068,39.320443"
武清区杨村街尚园,"117.093068,39.320443"
西青区中北枫桦园,"117.081601,39.131151"
武清区杨村街荔城公馆,"117.031628,39.377479"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
塘沽区工农村街桃源观邸,"117.6442,39.068893"
东丽区华明镇大唐印象唐雅苑,"117.408408,39.18284"
河北区江都路街隆达新苑,"117.243524,39.170323"
西青区张家窝星河香榭园,"117.041135,39.080361"
西青区中北正荣润璟湾,"117.08423,39.141329"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
武清区杨村街紫泉庭苑,"117.07469,39.389431"
武清区杨村街经纬城市绿洲学知华庭,"117.016348,39.384932"
滨海新区中新生态城新城金樾府,"117.748121,39.13105"
武清区豆张庄镇经纬城市绿洲学府华庭,"116.997663,39.405926"
东丽区万新街昆仑北里C区,"117.2819,39.129497"
塘沽区西大沽街晟卉花园,"117.666784,38.996542"
东丽区空港经济区意境兰庭,"117.392556,39.168667"
塘沽区西大沽街晟卉花园,"117.666784,38.996542"
西青区中北正荣润璟湾,"117.08423,39.141329"
西青区中北万科假日风景,"117.086616,39.128425"
武清区杨村街荔城公馆,"117.031628,39.377479"
武清区杨村街中建壹方九里宸澜华庭,"117.093068,39.320443"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
西青区中北旭辉御府,"117.073272,39.119966"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
西青区中北旭辉御府,"117.073272,39.119966"
西青区张家窝星河香榭园,"117.041135,39.080361"
西青区张家窝星河香榭园,"117.041135,39.080361"
武清区杨村街雍鑫金科集美雍阳,"117.001169,39.397564"
西青区中北万科假日风景,"117.086616,39.128425"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
西青区张家窝万科四季花城雅园,"117.044261,39.059831"
河东区富民路雅仕兰庭,"117.277044,39.095482"
北辰区北仓蓝岸森林,"117.15203,39.218547"
河西区天塔气象南里,"117.1915,39.094782"
宁河区芦台镇愉悦港湾,"117.847343,39.334273"
塘沽区工农村街首创国际城,"104.158316,30.636321"
河西区小海地中海左岸澜庭,"117.260002,39.056078"
北辰区集贤里虎林里,"117.136546,39.236794"
河北区建昌道街富瀛洲花园,"117.233085,39.187463"
北辰区北仓天辰公寓,"117.170055,39.19363"
塘沽区塘沽新村街碧海鸿庭,"106.153889,30.191417"
红桥区双环邨街碧春园,"117.157518,39.173286"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
东丽区空港经济区绿城桂语听蘭,"117.432353,39.156176"
武清区下朱庄街君利花园,"117.090112,39.321859"
滨海新区中新生态城众美青城,"117.748121,39.13105"
滨海新区中新生态城景杉园,"117.759364,39.128615"
塘沽区塘沽新村街碧海鸿庭,"106.153889,30.191417"
大港区古林街云禧郡海宁园(别墅),"113.346742,23.141092"
塘沽区杭州道街弘泽城,"117.681847,39.04018"
武清区下朱庄街碧溪秋园,"117.107959,39.34769"
塘沽区新城镇中建城源和湾,"117.589687,38.98562"
武清区大王古庄镇世侨唐墅,"116.813108,39.559915"
塘沽区北塘街海阔苑,"117.707459,39.110114"
滨海新区中新生态城中建海纳府,"117.749378,39.140487"
塘沽区新河街仕嘉花园,"117.64935,39.043292"
和平区劝业场和平翰林公馆,"117.203573,39.126583"
河西区梅江南天浦园,"117.232146,39.051788"
滨海新区中新生态城首创康桥郡,"117.756258,39.131166"
西青区中北运通花园,"117.112571,39.150166"
北辰区瑞景街奥林匹克花园玉兰苑,"117.124277,39.20565"
东丽区空港经济区新城长风雅著,"117.422783,39.150942"
津南区双港红磡领世郡常春藤,"117.283176,39.034387"
红桥区双环邨街碧春园,"117.157518,39.173286"
东丽区空港经济区复地湖滨广场,"117.408793,39.164127"
北辰区瑞景街秋瑞家园,"117.112778,39.209942"
南开区万兴街玉泉北里,"117.177774,39.129359"
河东区常州道盛世嘉园,"117.249282,39.152864"
塘沽区北塘街海阔苑,"117.707459,39.110114"
和平区体育馆诚基中心国际公寓,"117.206028,39.120778"
塘沽区胡家园街万科观澜,"117.5953,39.028093"
武清区黄庄街丽德花园,"117.029479,39.370545"
河西区梅江雅境新枫尚,"117.24472,39.046913"
滨海新区滨海城区合景泰富珒悦府,"117.708075,38.959326"
北辰区小淀新城樾风华碧樾园,"117.242052,39.257951"
武清区高村镇首创采薇雅苑(别墅),"116.851696,39.647258"
西青区李七庄汇颐花园,"117.188749,39.067726"
武清区黄庄街金泰丽舍,"117.025456,39.371437"
东丽区东丽湖赏湖苑,"117.496585,39.188883"
津南区津南八里台中海公园城悦湖苑,"117.360885,38.9232"
静海区静海镇浩祥小区,"116.935893,38.949136"
北辰区双街镇融创东岸名郡,"117.099272,39.310822"
大港区古林街海怡园,"113.782195,22.741226"
南开区学府街天大新园村,"117.165007,39.115094"
静海区团泊镇梧桐公社(南里),"117.098931,38.980815"
大港区古林街保利海上五月花海花园,"114.382222,30.412412"
北辰区青光大华锦绣华城,"117.084828,39.216188"
塘沽区渤海石油街和荣苑,"113.871174,22.787907"
大港区迎宾街春晖北里,"117.477356,38.856718"
武清区黄庄街御湖庄园瞰湖花苑,"117.059442,39.357362"
滨海新区滨海城区力高阳光海岸逸海苑,"117.837331,39.174056"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街荔城公馆,"117.031628,39.377479"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
武清区杨村街新城悦隽央著,"117.093068,39.320443"
