武清,泗村,恒大山水城,101,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1100,0,['精装'  '集中供暖']
西青,中北镇,假日风景花园,11.22,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,中新生态城,力高阳光海岸,120,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1600,0,['精装'  '集中供暖'  '双卫生间']
西青,张家窝,金融街融汇,72.2,2室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2900,0,['精装'  '集中供暖']
静海,团泊东,津泊湾,70,2室1厅1卫,精装修,南,有,民水,民电,无,集中供暖,季付,1200,0,['精装'  '集中供暖']
河东,春华街,鑫泰家园,166,5室2厅4卫,精装修,南,无,民水,民电,有,集中供暖,季付,5200,0,['近地铁'  '精装'  '集中供暖']
西青,中北镇,金隅满堂,88,2室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2900,0,['精装'  '集中供暖']
津南,咸水沽,景明花园,125,3室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,年付,1800,0,['精装'  '集中供暖']
北辰,宜兴埠,未来城夏岚苑,8.5,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,海上国际城,94.96,3室0厅0卫,精装修,南,有,民水,民电,有,集中供暖,半年付,2300,0,['精装'  '集中供暖'  '随时看房']
河东,太阳城,太阳城蓝山园,75,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2300,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
河东,太阳城,路劲太阳城皓阳园,15,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1150,115,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,金泰丽湾,9.3,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一']
河西,友谊路,可园里,43,1室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,需咨询,1800,0,['精装'  '集中供暖'  '随时看房']
红桥,铃铛阁,华城领秀睦华里,8.8,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1323,132.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河北,建昌道,北宁公元,71.4,1室1厅1卫,精装修,南 北,有,暂无数据,暂无数据,有,集中供暖,季付,3000,0,['近地铁'  '精装'  '集中供暖']
河北,鸿顺里街,诺德雅居,12.2,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1638,163.8,['公寓'  '月租'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
津南,八里台,中海国际公园城,125.79,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
河西,越秀路,惠州里,58.21,2室1厅1卫,精装修,西南,无,民水,民电,有,集中供暖,月付,2340,140,['租住保障'  '公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,佛罗伦萨,翠亨花园,88,1室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,年付,1400,0,['精装'  '集中供暖'  '随时看房']
河北,月牙河,锦江里,10.79,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
和平,体育馆街,诚基经贸中心,50.2,1室1厅1卫,精装修,南,有,民水,民电,无,集中供暖,月付,3391,339.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河西,梅江,富华梅江公馆,65.45,1室1厅1卫,精装修,南 北,无,商水,商电,无,集中供暖,季付,3500,0,['近地铁'  '精装'  '集中供暖'  '非居住房屋']
津南,双林,德信园,10.87,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,空港经济区,名居花园,16.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1606,160.6,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,中新生态城,宜禾红橡公园,113.88,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,4000,0,['精装'  '集中供暖']
红桥,西沽街,龙禧园,22,5室1厅2卫,精装修,南,无,民水,民电,有,集中供暖,月付,1500,150,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一']
和平,南营门街,嘉利中心,216.06,2室2厅1卫,精装修,西南,有,民水,民电,有,集中供暖,季付,9000,0,['精装'  '集中供暖']
津南,咸水沽,富力又一城合雅园,10,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,八里台,融创星耀五洲,106.24,3室2厅2卫,精装修,南,有,民水,民电,有,集中供暖,季付,1900,0,['精装'  '集中供暖'  '双卫生间']
红桥,丁字沽街,风貌里小区,9,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,越秀路,珠海里,14.6,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1606,160.6,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山北苑,7.5,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,804,80.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,东丽湖,映湖苑,105,3室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1900,0,['精装'  '集中供暖']
北辰,北仓镇,盛庭豪景,17,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1000,100,['公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,友谊路,天成公寓,14,4室1厅2卫,精装修,南,无,民水,民电,有,集中供暖,月付,1300,135,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,津门正荣府,10,5室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,铁东路,北宁湾-宁宇家园,47.61,1室1厅1卫,精装修,北,有,民水,商电,无,集中供暖,月付,1900,1200,['租住保障'  '公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '非居住房屋']
塘沽,胡家园,中建城源和湾,101.97,3室2厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1500,0,['精装'  '集中供暖']
西青,杨柳青,青朗园,70,3室2厅2卫,精装修,南,有,民水,民电,有,集中供暖,季付,2400,0,['精装'  '集中供暖'  '双卫生间'  '非居住房屋']
津南,八里台,海尔格林小镇,86,2室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖']
北辰,瑞景居住区,艺术家园,10.3,5室1厅2卫,精装修,南,无,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,东丽湖,天津华侨城,110,3室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,半年付,1800,0,['精装'  '集中供暖']
蓟州,蓟州城区,金苑新村东区,117,3室2厅2卫,精装修,南 北,无,民水,民电,无,集中供暖,年付,1000,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
武清,南湖,万科南湖郡,96.71,3室2厅1卫,精装修,南 北,有,民水,暂无数据,有,集中供暖,季付,2500,0,['精装'  '集中供暖']
红桥,西沽街,流霞里,106,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2300,0,['精装'  '集中供暖'  '随时看房']
津南,双港,联东U谷研创产业园,450,8室4厅2卫,精装修,南 北,无,暂无数据,暂无数据,暂无数据,暂无数据,季付,11000,0,['精装'  '双卫生间']
南开,嘉陵道街,川南里,45,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖'  '随时看房']
河西,陈塘庄,中冶德贤公馆,10,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1100,110,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,越秀路,绮云里,52.36,2室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,4158,415.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河东,向阳楼,滇池里,60,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房']
河北,新开河,首创大河宸章,12.9,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,辛庄,仁嘉花园,88,2室2厅1卫,精装修,南 西北,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖']
塘沽,北塘街,风琴轩,122,3室2厅2卫,精装修,南 北,有,暂无数据,暂无数据,有,暂无数据,季付,2800,0,['精装'  '双卫生间']
西青,张家窝,社会山Bigparty,6.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一']
津南,咸水沽,世茂璀璨公园,11,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
塘沽,北塘街,绅湖公馆,99,2室1厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1700,0,['精装'  '集中供暖']
河东,太阳城,路劲太阳城皓阳园,15,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1100,110,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一']
红桥,咸阳北路,凤城楼,31,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2268,226.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,迎水西里,16,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1848,184.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,金地艺墅家嘉泽苑,6.4,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,845,84.5,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,水上公园街,融创181,139.36,2室2厅1卫,精装修,西南 北,有,民水,民电,有,集中供暖,季付,11500,0,['近地铁'  '精装'  '集中供暖']
北辰,宜兴埠,宜彤园,76.23,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,月付,2000,1200,['租住保障'  '公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,联发锦里,7.85,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河西,友谊路,谊城公寓,57.3,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房']
开发区,第二大街,泰达国际公寓,80.04,1室1厅1卫,精装修,东 南,有,商水,商电,有,集中供暖,季付,3100,0,['精装'  '集中供暖'  '非居住房屋']
武清,佛罗伦萨,远洋香奈,124,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2400,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
津南,双港,双港新盈庄园,23.1,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,望海楼,金狮家园,46.1,1室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2200,0,['近地铁'  '精装'  '集中供暖']
北辰,宜兴埠,金地艺城华府北润华庭,80.12,2室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2000,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
南开,鼓楼街,天康园,251,5室2厅0卫,精装修,南,有,民水,民电,有,集中供暖,季付,18500,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
河东,春华街,惠森花园,15,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1298,100,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,陈塘庄,中海寰宇天下,7.62,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河东,大王庄,六纬路(大王庄),52,2室1厅1卫,精装修,东 西,无,民水,民电,有,集中供暖,季付,2700,0,['近地铁'  '精装'  '集中供暖']
河东,二号桥街,河东融科瀚棠,9.4,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,中山门街,民族园,71.4,2室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,季付,3000,0,['精装'  '集中供暖']
东丽,东丽湖,恒大绿洲馨园,183,4室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2800,0,['精装'  '集中供暖'  '双卫生间']
河东,向阳楼,翰澜苑,16.6,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
南开,王顶堤,华宁北里,17.92,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1743,174.3,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河北,铁东路,博德花园,9.1,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
北辰,双街,双街新家园,66,1室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1300,0,['精装'  '集中供暖']
西青,张家窝,社会山Bigparty,92,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2700,0,['精装'  '集中供暖'  '随时看房']
河北,望海楼,金蕾花园,10.6,5室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1323,132.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,嘉陵道街,泊江东里,14,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1669,166.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
津南,海河教育园区,融创中央学府东区,13.8,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一']
滨海新区,汉沽,铁坨里社区,74,2室1厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1000,0,['精装'  '集中供暖']
北辰,宜兴埠,宸欣家园,83,2室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1900,0,['近地铁'  '精装'  '集中供暖']
东丽,华明镇,恒大名都馨园,19.3,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一']
津南,海河教育园区,路劲赞成,15.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,汉沽,益阳里,50,1室1厅1卫,精装修,南,无,暂无数据,暂无数据,有,暂无数据,季付,700,0,['精装']
北辰,宜兴埠,天津恒大御景湾,10.3,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,瑞景居住区,宝翠花都瞰景园,9.3,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '精装'  '集中供暖'  '押一付一']
宝坻,京津新城,实地·海棠雅著,75,2室1厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,800,0,['精装'  '集中供暖']
东丽,空港经济区,复地悦诚花园,21,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1606,160.6,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
东丽,新立街,悦盛园,12.27,3室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,国兴佳园,12.7,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
津南,咸水沽,光明楼,75,3室1厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1200,0,['精装'  '集中供暖'  '随时看房']
西青,张家窝,津门正荣府,6.4,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,829,82.9,['公寓'  '精装'  '集中供暖'  '押一付一']
西青,中北镇,碧水家园B区,110,2室1厅1卫,精装修,南,有,暂无数据,暂无数据,有,集中供暖,季付,2700,0,['精装'  '集中供暖']
西青,张家窝,津门正荣府,8.2,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
开发区,第二大街,贻欣园,185,4室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,半年付,5300,0,['近地铁'  '精装'  '集中供暖'  '双卫生间'  '随时看房']
北辰,天穆镇,正荣府,15,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
武清,静湖,静湖花园西区,133,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1000,0,['精装'  '集中供暖'  '随时看房']
开发区,第五大街,伴景湾家园,119,2室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,4700,0,['精装'  '集中供暖']
北辰,小淀镇,融创臻园,11.8,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
静海,团泊东,鸿坤理想城,98,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖'  '随时看房']
西青,中北镇,假日风景花园,8.5,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一']
河北,建昌道,富瀛洲花园,141,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,需咨询,3200,0,['近地铁'  '精装'  '集中供暖'  '双卫生间'  '随时看房']
河西,陈塘庄,中冶德贤公馆,19.43,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1669,166.9,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
红桥,西沽街,民畅园,11.4,2室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,静湖,静湖花园西区,106,3室2厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,800,0,['精装'  '集中供暖']
河东,常州道,临营西里,39.78,1室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,年付,2200,0,['精装'  '集中供暖']
河东,上杭路,星品大厦,54.25,2室1厅2卫,精装修,南,有,民水,民电,无,集中供暖,季付,3200,0,['近地铁'  '精装'  '集中供暖'  '双卫生间'  '非居住房屋']
河东,太阳城,橙翠园,15.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,保利拾光年,8.74,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,蓝岸森林,86.62,3室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1400,0,['精装'  '集中供暖'  '随时看房']
南开,嘉陵道街,天房天拖盈秀园,11.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
南开,鼓楼街,平祥大厦,13.4,3室1厅1卫,精装修,北,有,商水,商电,有,集中供暖,月付,1774,177.4,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,中北镇,正荣润璟湾,9.75,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,双街,柴楼金园,84,2室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖']
河西,陈塘庄,天房六合国际,8.1,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,旭辉燕南园,9.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,鼓楼街,天津壹街区静德花园,15.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1879,187.9,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,水上公园街,观景里,14,2室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,保利拾光年,14.67,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1291,129.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,宸欣家园,11.56,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,正荣府,14.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,果园新村,都旺新城竹芳园,63,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1600,0,['精装'  '集中供暖']
北辰,小淀镇,融创臻园,9.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,体育中心街,招商钻石山,128,2室1厅1卫,精装修,南,有,民水,民电,有,自采暖,季付,5500,0,['近地铁'  '精装']
西青,李七庄,万科东第,86,2室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,3600,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
西青,精武镇,义正里,15.3,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1291,129.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,恒大悦府,107.8,3室2厅1卫,精装修,南,有,民水,民电,无,集中供暖,需咨询,2200,0,['精装'  '集中供暖'  '随时看房']
西青,张家窝,融侨方圆,7.5,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,大唐印象唐槿苑,11.6,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,彩丽园,11.8,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
塘沽,解放路,万科滨海大都会观塘苑,89,2室1厅1卫,精装修,南 北,无,商水,商电,有,集中供暖,季付,3700,0,['精装'  '集中供暖']
河东,太阳城,太阳城蓝山园,15.6,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1669,166.9,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
塘沽,新河街,四季风情（贻港新城）,84.58,2室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房']
红桥,西沽街,龙禧园,90.95,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2300,0,['精装'  '集中供暖']
武清,体育中心,枫丹天城,81.77,2室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,年付,2000,0,['精装'  '集中供暖']
红桥,丁字沽街,桃花园南里,12.5,2室1厅1卫,精装修,西,无,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,空港经济区,金地悦城大境,16.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
静海,团泊东,泊湖林奇郡,188,4室2厅3卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,3900,0,['精装'  '集中供暖']
津南,双港,华润中央公园,9.52,3室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
津南,咸水沽,惠安花园,118.68,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房']
西青,中北镇,溪华苑,80,2室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房']
津南,八里台,融创星耀五洲,180,3室2厅2卫,精装修,南,无,暂无数据,暂无数据,有,集中供暖,年付,8000,0,['精装'  '集中供暖'  '双卫生间']
西青,李七庄,中盛里,100,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2000,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
南开,水上公园街,阳光100天塔喜马拉雅,75.58,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,5491,549.1,['公寓'  '精装'  '集中供暖'  '押一付一']
津南,咸水沽,世茂璀璨公园,125,3室2厅2卫,精装修,南,有,民水,民电,有,集中供暖,季付,2400,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
滨海新区,海滨街,爱国东里,99.03,2室1厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1800,0,['精装'  '集中供暖']
武清,静湖,静湖花园东区,102,2室2厅1卫,精装修,南 北,无,暂无数据,暂无数据,有,集中供暖,季付,1000,0,['精装'  '集中供暖'  '随时看房']
南开,水上公园街,阳光100天塔喜马拉雅,53.72,1室1厅1卫,精装修,北,有,民水,民电,无,集中供暖,季付,5500,0,['精装'  '集中供暖'  '非居住房屋']
东丽,华明镇,海上国际城,19,3室1厅1卫,精装修,东南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,建昌道,中国铁建国际城诗景凤苑,14.6,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1533,153.3,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,长虹街,临渭佳园,48,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,3108,310.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
